   GoodVibes v3.0.1 2025/01/20 15:27:11,,,,,,,,,,,,
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).,,,,,,,,
o  3y-me4tbuxphos-01-rxt,-2469.577635,-2468.191008,0.958088,-2468.546796,0.15546,0.145358,-2468.702256,-2468.692154,           C1,,,
o  3y-me4tbuxphos-02-ts-rxt-c1,-2469.547748,-2468.151882,0.955811,-2468.518857,0.15735,0.14608,-2468.676207,-2468.664937,-75.88,           C1,,
o  3y-me4tbuxphos-03-c1,-2469.557814,-2468.166549,0.956295,-2468.527978,0.158103,0.146994,-2468.686081,-2468.674972,           C1,,,
o  3y-me4tbuxphos-04-ts-c1-c2,-2469.546554,-2468.158553,0.955644,-2468.517783,0.157316,0.146343,-2468.675099,-2468.664126,-50.06,           C1,,
o  3y-me4tbuxphos-05-c2,-2469.613343,-2468.222777,0.958603,-2468.581986,0.156062,0.145444,-2468.738048,-2468.72743,           C1,,,
o  3y-me4tbuxphos-06-c2-h2o,-2545.998172,-2544.530559,0.983955,-2544.93887,0.162103,0.150329,-2545.100973,-2545.089199,           C1,,,
o  3y-me4tbuxphos-07-ts-c2-c3,-2545.982411,-2544.512738,0.982287,-2544.924843,0.16255,0.150011,-2545.087393,-2545.074854,-64.31,           C1,,
o  3y-me4tbuxphos-08-c3-boh3,-2545.991796,-2544.529372,0.983952,-2544.93279,0.160159,0.149456,-2545.09295,-2545.082247,           C1,,,
o  3y-me4tbuxphos-09-c3,-2293.668346,-2292.45534,0.932032,-2292.666774,0.151111,0.139836,-2292.817885,-2292.80661,           C1,,,
o  3y-me4tbuxphos-10-ts-c3-c4,-2293.618097,-2292.412447,0.927984,-2292.621245,0.148521,0.138294,-2292.769766,-2292.759539,-834.4,           C1,,
o  3y-me4tbuxphos-11-c4,-2293.639764,-2292.422937,0.932257,-2292.637682,0.152076,0.140501,-2292.789758,-2292.778183,           C1,,,
o  3y-me4tbuxphos-12-ts-rxt-t1,-2469.555584,-2468.161511,0.956616,-2468.526368,0.156205,0.144858,-2468.682574,-2468.671227,-54.62,           C1,,
o  3y-me4tbuxphos-13-t1,-2469.574368,-2468.190618,0.957686,-2468.543745,0.154916,0.145601,-2468.698662,-2468.689347,           C1,,,
o  3y-me4tbuxphos-14-ts-t1-t2,-2469.556882,-2468.175348,0.956115,-2468.527855,0.155813,0.145782,-2468.683668,-2468.673638,-292.18,           C1,,
o  3y-me4tbuxphos-15-t2,-2469.592359,-2468.205896,0.957309,-2468.561497,0.158852,0.147376,-2468.720349,-2468.708874,           C1,,,
o  3y-me4tbuxphos-16-t2-h2o,-2545.975628,-2544.512639,0.983072,-2544.916675,0.161821,0.151635,-2545.078496,-2545.06831,           C1,,,
o  3y-me4tbuxphos-17-ts-t2-t3,-2545.928802,-2544.462275,0.978767,-2544.872442,0.171021,0.155713,-2545.043463,-2545.028155,-116.64,           C1,,
o  3y-me4tbuxphos-18-t3-boh3,-2545.958203,-2544.490861,0.981174,-2544.900017,0.169721,0.153958,-2545.069739,-2545.053976,           C1,,,
o  3y-me4tbuxphos-19-t3,-2293.668849,-2292.455649,0.932694,-2292.666454,0.150602,0.139682,-2292.817056,-2292.806136,           C1,,,
o  3y-me4tbuxphos-20-ts-t3-t4,-2293.632334,-2292.428199,0.928081,-2292.635278,0.148723,0.138258,-2292.784001,-2292.773536,-1104.24,           C1,,
o  3y-me4tbuxphos-21-t4,-2293.670753,-2292.455398,0.932983,-2292.668455,0.148759,0.138686,-2292.817214,-2292.807141,           C1,,,
o  3y-me4tbuxphos-22-c5,-2545.983439,-2544.516399,0.983597,-2544.923696,0.16476,0.152205,-2545.088456,-2545.075902,           C1,,,
o  3y-me4tbuxphos-23-ts-c5-c6,-2545.926557,-2544.467936,0.978304,-2544.873609,0.160014,0.148723,-2545.033623,-2545.022332,-810.29,           C1,,
o  3y-me4tbuxphos-24-t5,-2545.9574,-2544.49184,0.98102,-2544.899097,0.166471,0.154207,-2545.065569,-2545.053304,           C1,,,
o  3y-me4tbuxphos-25-ts-t5-t6,-2545.930197,-2544.479641,0.977897,-2544.877151,0.161282,0.149505,-2545.038434,-2545.026657,-878.12,           C1,,
o  3y-me4tbuxphos-26-t6,-2545.971594,-2544.507865,0.983201,-2544.912757,0.160266,0.150642,-2545.073023,-2545.063398,           C1,,,
o  3y-me4tbuxphos-27-ts-t2-xa,-2469.571766,-2468.183166,0.956328,-2468.542114,0.159655,0.146858,-2468.701769,-2468.688972,-37.25,           C1,,
o  3y-me4tbuxphos-28-xa,-2217.282592,-2216.145108,0.907365,-2216.308363,0.145102,0.134529,-2216.453465,-2216.442892,           C1,,,
o  3y-me4tbuxphos-29-ts-xa-t3,-2293.650704,-2292.437988,0.93169,-2292.649946,0.148265,0.138274,-2292.798211,-2292.78822,-81.7,           C1,,
o  3y-me4tbuxphos-30-ts-t2-xb,-2469.574141,-2468.189684,0.956168,-2468.54463,0.158839,0.147206,-2468.703468,-2468.691835,-65.6,           C1,,
o  3y-me4tbuxphos-31-xb,-2217.309611,-2216.172181,0.907642,-2216.334979,0.144857,0.134631,-2216.479836,-2216.46961,           C1,,,
o  3y-me4tbuxphos-32-ts-xb-t3,-2293.655287,-2292.443467,0.931516,-2292.654258,0.148905,0.139564,-2292.803163,-2292.793822,-100.44,           C1,,
o  3y-me4tbuxphos-59-t2-2h2o,-2622.361385,-2620.821849,1.008109,-2621.274869,0.166268,0.156956,-2621.441137,-2621.431825,           C1,,,
o  3y-me4tbuxphos-60-ts-t2-t3ob,-2622.32833,-2620.798834,1.000811,-2621.250311,0.166033,0.154076,-2621.416344,-2621.404387,-945.22,           C1,,
o  3y-me4tbuxphos-61-t3ob-2h2o,-2622.364932,-2620.818597,1.007723,-2621.27811,0.169736,0.158028,-2621.447846,-2621.436139,           C1,,,
o  3y-me4tbuxphos-62-t3ob-h2o,-2545.972528,-2544.50286,0.983059,-2544.913367,0.163351,0.152019,-2545.076718,-2545.065386,           C1,,,
o  3y-me4tbuxphos-63-t3ob,-2469.597269,-2468.207731,0.957405,-2468.566109,0.159374,0.14748,-2468.725484,-2468.71359,           C1,,,
o  3y-me4tbuxphos-64-ts-t3ob-t4ob,-2469.560888,-2468.180469,0.952867,-2468.53499,0.158321,0.146098,-2468.693311,-2468.681088,-1233.04,           C1,,
o  3y-me4tbuxphos-65-t4ob,-2469.599343,-2468.20719,0.958164,-2468.567739,0.159083,0.146679,-2468.726822,-2468.714418,           C1,,,
o  3y-me4tbuxphos-66-ts-t2-t4ob,-2469.551554,-2468.170624,0.952036,-2468.526069,0.159145,0.147239,-2468.685214,-2468.673308,-1101.98,           C1,,
o  3y-me4tbuxphos-67-t4ob-h2o,-2545.995061,-2544.526137,0.983515,-2544.935553,0.166926,0.151156,-2545.102479,-2545.086709,           C1,,,
o  3y-me4tbuxphos-68-ts-t4ob-t4-4mps,-2545.939845,-2544.476146,0.979214,-2544.885489,0.161424,0.149427,-2545.046913,-2545.034917,-999.36,           C1,,
o  3y-me4tbuxphos-69-t4-boh3,-2545.987539,-2544.519539,0.983098,-2544.928422,0.164526,0.15158,-2545.092947,-2545.080002,           C1,,,
o  3y-me4tbuxphos-70-t4ob-2h2o,-2622.363301,-2620.817073,1.007481,-2621.276628,0.170532,0.158323,-2621.44716,-2621.43495,           C1,,,
o  3y-me4tbuxphos-71-ts-t4ob-t4-6mps,-2622.323756,-2620.78881,1.00343,-2621.243134,0.165827,0.153686,-2621.40896,-2621.39682,-682.38,           C1,,
o  3y-me4tbuxphos-72-t4-boh3h2o,-2622.367006,-2620.819332,1.007296,-2621.280318,0.173041,0.158228,-2621.453359,-2621.438546,           C1,,,
o  3y-me4tbuxphos-73-ts-t4ob-t5ob,-2469.583342,-2468.195946,0.957443,-2468.553085,0.15856,0.145263,-2468.711645,-2468.698348,-37.2,           C1,,
o  3y-me4tbuxphos-74-t5ob-rh,-2469.594836,-2468.208372,0.957336,-2468.563893,0.161368,0.146687,-2468.725261,-2468.710581,           C1,,,
o  3y-me4tbuxphos-75-t5ob,-2084.178641,-2083.04688,0.81182,-2083.30413,0.134183,0.127011,-2083.438313,-2083.431141,           C1,,,
o  3y-me4tbuxphos-76-t5ob-1h2o,-2160.579535,-2159.368195,0.838488,-2159.67633,0.139292,0.130448,-2159.815622,-2159.806778,           C1,,,
o  3y-me4tbuxphos-77-ts-t5ob-t6ob-4mps,-2160.525394,-2159.321763,0.833822,-2159.627162,0.137866,0.130196,-2159.765028,-2159.757358,-1016.83,           C1,,
o  3y-me4tbuxphos-78-t6ob,-2160.577972,-2159.363292,0.837826,-2159.675393,0.13798,0.130664,-2159.813373,-2159.806057,           C1,,,
o  3y-me4tbuxphos-79-t5ob-2h2o,-2236.957625,-2235.668055,0.860874,-2236.028906,0.146178,0.136641,-2236.175084,-2236.165547,           C1,,,
o  3y-me4tbuxphos-80-ts-t5ob-t6ob-6mps,-2236.927417,-2235.648627,0.859146,-2236.002243,0.140115,0.132863,-2236.142357,-2236.135105,-383.84,           C1,,
o  3y-me4tbuxphos-81-t6ob-1h2o,-2236.967352,-2235.673109,0.863045,-2236.037054,0.142189,0.135217,-2236.179243,-2236.172271,           C1,,,
o  3y-me4tbuxphos-82-ts-t2-t3-4mps,-2545.914005,-2544.468383,0.977673,-2544.860738,0.162716,0.150801,-2545.023454,-2545.011538,-904.3,           C1,,
o  3y-me4tbuxphos-83-ts-t2-t3-6mps,-2622.301969,-2620.780314,1.002133,-2621.222042,0.166804,0.154911,-2621.388846,-2621.376953,-562.05,           C1,,
o  3y-me4tbuxphos-84-t3-boh3h2o,-2622.343566,-2620.798244,1.006565,-2621.257229,0.174757,0.159401,-2621.431985,-2621.41663,           C1,,,
o  3y-me4tbuxphos-99-lig,-1628.913552,-1627.956311,0.757728,-1628.102846,0.115899,0.108347,-1628.218745,-1628.211193,           C1,,,
o  3z-adjohnphos-00-lpdoh2,-3723.805188,-3721.993161,1.303808,-3722.41775,0.198878,0.181776,-3722.616628,-3722.599526,           C1,,,
o  3z-adjohnphos-01-rxt,-2423.194158,-2421.858476,0.820902,-2422.317556,0.140313,0.131088,-2422.457869,-2422.448644,           C1,,,
o  3z-adjohnphos-02-ts-rxt-c1,-2423.170694,-2421.82803,0.819228,-2422.295701,0.140411,0.131473,-2422.436112,-2422.427174,-59.09,           C1,,
o  3z-adjohnphos-03-c1,-2423.175375,-2421.837602,0.820359,-2422.299034,0.13993,0.131645,-2422.438964,-2422.430679,           C1,,,
o  3z-adjohnphos-04-ts-c1-c2,-2423.169507,-2421.830734,0.818993,-2422.294716,0.139406,0.131582,-2422.434122,-2422.426298,-99.23,           C1,,
o  3z-adjohnphos-05-c2,-2423.23634,-2421.893567,0.821192,-2422.359322,0.140896,0.131346,-2422.500218,-2422.490668,           C1,,,
o  3z-adjohnphos-06-c2-h2o,-2499.621701,-2498.197024,0.846125,-2498.716502,0.148222,0.137621,-2498.864724,-2498.854123,           C1,,,
o  3z-adjohnphos-07-ts-c2-c3,-2499.607518,-2498.187919,0.846506,-2498.703459,0.143776,0.134468,-2498.847235,-2498.837926,-59.92,           C1,,
o  3z-adjohnphos-08-c3-boh3,-2499.617322,-2498.200675,0.846825,-2498.712317,0.145121,0.13573,-2498.857438,-2498.848047,           C1,,,
o  3z-adjohnphos-09-c3,-2247.298228,-2246.135701,0.796119,-2246.450202,0.132384,0.1241,-2246.582586,-2246.574302,           C1,,,
o  3z-adjohnphos-10-ts-c3-c4,-2247.240597,-2246.086378,0.791398,-2246.397693,0.131406,0.123386,-2246.529099,-2246.521079,-534.6,           C1,,
o  3z-adjohnphos-11-c4,-2247.2651,-2246.102247,0.796658,-2246.416759,0.131085,0.123817,-2246.547844,-2246.540577,           C1,,,
o  3z-adjohnphos-12-ts-rxt-t1,-2423.173719,-2421.833213,0.820782,-2422.297935,0.138376,0.1297,-2422.436311,-2422.427635,-37.72,           C1,,
o  3z-adjohnphos-13-t1,-2423.185887,-2421.848204,0.820215,-2422.309557,0.14118,0.13195,-2422.450737,-2422.441507,           C1,,,
o  3z-adjohnphos-14-ts-t1-t2,-2423.169609,-2421.835337,0.819047,-2422.294883,0.140141,0.131246,-2422.435024,-2422.426129,-171.94,           C1,,
o  3z-adjohnphos-15-t2,-2423.201148,-2421.8649,0.820775,-2422.324148,0.143932,0.132524,-2422.46808,-2422.456673,           C1,,,
o  3z-adjohnphos-16-t2-h2o,-2499.584523,-2498.171697,0.84567,-2498.679796,0.148701,0.1379,-2498.828498,-2498.817696,           C1,,,
o  3z-adjohnphos-17-ts-t2-t3,-2499.560866,-2498.145969,0.843656,-2498.657741,0.150779,0.138984,-2498.80852,-2498.796725,-124.41,           C1,,
o  3z-adjohnphos-18-t3-boh3,-2499.583834,-2498.16835,0.845742,-2498.678914,0.150753,0.138282,-2498.829667,-2498.817196,           C1,,,
o  3z-adjohnphos-19-t3,-2247.27698,-2246.114114,0.796051,-2246.428653,0.1343,0.12473,-2246.562953,-2246.553383,           C1,,,
o  3z-adjohnphos-20-ts-t3-t4,-2247.241344,-2246.0875,0.790869,-2246.3986,0.133882,0.124167,-2246.532482,-2246.522767,-1176.16,           C1,,
o  3z-adjohnphos-21-t4,-2247.281897,-2246.117459,0.79622,-2246.433482,0.133714,0.124685,-2246.567196,-2246.558166,           C1,,,
o  3z-adjohnphos-22-c5,-2499.605467,-2498.179341,0.845981,-2498.699734,0.151573,0.139258,-2498.851307,-2498.838992,           C1,,,
o  3z-adjohnphos-23-ts-c5-c6,-2499.545506,-2498.139809,0.840578,-2498.646863,0.144332,0.135691,-2498.791195,-2498.782554,-969.43,           C1,,
o  3z-adjohnphos-24-t5,-2499.564514,-2498.152092,0.845057,-2498.660537,0.147825,0.137376,-2498.808362,-2498.797913,           C1,,,
o  3z-adjohnphos-25-ts-t5-t6,-2499.549234,-2498.144638,0.841002,-2498.650332,0.144905,0.135367,-2498.795236,-2498.785698,-861.28,           C1,,
o  3z-adjohnphos-99-lig,-1582.514728,-1581.609332,0.622115,-1581.857599,0.097755,0.091622,-1581.955354,-1581.949221,           C1,,,
o  9a-cbujohnphos-00-lpdoh2,-2790.949744,-2789.767834,0.789367,-2790.095533,0.167508,0.152462,-2790.263041,-2790.247995,           Ci,,,
o  9a-cbujohnphos-01-rxt,-1956.761943,-1955.740033,0.563213,-1956.152157,0.12698,0.116282,-1956.279137,-1956.268439,           C1,,,
o  9a-cbujohnphos-02-ts-rxt-c1,-1956.735419,-1955.709494,0.561911,-1956.127179,0.124514,0.116145,-1956.251693,-1956.243324,-128.58,           C1,,
o  9a-cbujohnphos-03-c1,-1956.760764,-1955.736796,0.563716,-1956.150799,0.122066,0.115964,-1956.272865,-1956.266762,           C1,,,
o  9a-cbujohnphos-04-ts-c1-c2,-1956.750065,-1955.724692,0.561247,-1956.142132,0.12503,0.116939,-1956.267162,-1956.259072,-112.03,           C1,,
o  9a-cbujohnphos-05-c2,-1956.814705,-1955.783885,0.564249,-1956.204047,0.126111,0.116194,-1956.330157,-1956.32024,           C1,,,
o  9a-cbujohnphos-06-c2-h2o,-2033.199414,-2032.088838,0.588695,-2032.56101,0.133066,0.122525,-2032.694076,-2032.683535,           C1,,,
o  9a-cbujohnphos-07-ts-c2-c3,-2033.193387,-2032.08584,0.589553,-2032.55587,0.126999,0.118922,-2032.682869,-2032.674793,-40.6,           C1,,
o  9a-cbujohnphos-08-c3-boh3,-2033.199656,-2032.093525,0.58859,-2032.56203,0.131349,0.120952,-2032.693379,-2032.682982,           C1,,,
o  9a-cbujohnphos-09-c3,-1780.872818,-1780.024699,0.53885,-1780.291379,0.117205,0.109075,-1780.408583,-1780.400453,           C1,,,
o  9a-cbujohnphos-10-ts-c3-c4,-1780.821434,-1779.981237,0.534272,-1780.245076,0.114749,0.108075,-1780.359825,-1780.353151,-857.7,           C1,,
o  9a-cbujohnphos-11-c4,-1780.849488,-1780.003099,0.539551,-1780.267786,0.114388,0.108222,-1780.382174,-1780.376008,           C1,,,
o  9a-cbujohnphos-12-ts-rxt-t1,-1956.746648,-1955.719318,0.562918,-1956.137853,0.124214,0.115125,-1956.262067,-1956.252978,-48.02,           C1,,
o  9a-cbujohnphos-13-t1,-1956.763842,-1955.740498,0.563112,-1956.154075,0.124811,0.116708,-1956.278886,-1956.270783,           C1,,,
o  9a-cbujohnphos-14-ts-t1-t2,-1956.743457,-1955.724269,0.561906,-1956.135129,0.125174,0.116615,-1956.260303,-1956.251744,-258.79,           C1,,
o  9a-cbujohnphos-15-t2,-1956.772947,-1955.75191,0.563254,-1956.162623,0.12905,0.118091,-1956.291673,-1956.280713,           C1,,,
o  9a-cbujohnphos-16-t2-h2o,-2033.156743,-2032.059677,0.587459,-2032.519331,0.134104,0.123674,-2032.653435,-2032.643005,           C1,,,
o  9a-cbujohnphos-17-ts-t2-t3,-2033.1331,-2032.036828,0.586529,-2032.496475,0.135105,0.124107,-2032.63158,-2032.620583,-152.62,           C1,,
o  9a-cbujohnphos-18-t3-boh3,-2033.166057,-2032.068804,0.589675,-2032.527023,0.133965,0.122531,-2032.660989,-2032.649555,           C1,,,
o  9a-cbujohnphos-19-t3,-1780.84829,-1780.001055,0.538801,-1780.26646,0.118819,0.110094,-1780.385279,-1780.376554,           C1,,,
o  9a-cbujohnphos-20-ts-t3-t4,-1780.814023,-1779.974715,0.533643,-1780.237758,0.118564,0.109359,-1780.356322,-1780.347117,-1176.62,           C1,,
o  9a-cbujohnphos-21-t4,-1780.858043,-1780.00588,0.538314,-1780.276354,0.120237,0.110686,-1780.396591,-1780.38704,           C1,,,
o  9a-cbujohnphos-39-t2-lig,-3072.873828,-3071.283308,0.929932,-3071.870676,0.185626,0.167362,-3072.056302,-3072.038038,           C1,,,
o  9a-cbujohnphos-40-ts-t2-p1,-3072.859086,-3071.265196,0.930391,-3071.856047,0.182383,0.166534,-3072.03843,-3072.022581,-75.61,           C1,,
o  9a-cbujohnphos-41-p1-boh3,-3072.933514,-3071.333123,0.934476,-3071.927107,0.179124,0.165017,-3072.106231,-3072.092124,           C1,,,
o  9a-cbujohnphos-42-p1,-2820.612271,-2819.264426,0.88308,-2819.663318,0.167066,0.153209,-2819.830384,-2819.816527,           C1,,,
o  9a-cbujohnphos-43-t3-lig,-2896.948729,-2895.528923,0.905932,-2895.973547,0.177566,0.159456,-2896.151113,-2896.133002,           C1,,,
o  9a-cbujohnphos-44-ts-t3-p1,-2896.935445,-2895.513066,0.905341,-2895.96118,0.172625,0.159134,-2896.133805,-2896.120314,-87.18,           C1,,
o  9a-cbujohnphos-45-p1-h2o,-2897.002333,-2895.574537,0.907444,-2896.025906,0.172963,0.159474,-2896.198868,-2896.185379,           C1,,,
o  9a-cbujohnphos-99-lig,-1116.081673,-1115.495867,0.365548,-1115.690704,0.078771,0.075752,-1115.769475,-1115.766456,           C1,,,
o  9b-cptjohnphos-00-lpdoh2,-2948.117862,-2946.820434,0.905821,-2947.142593,0.175422,0.160831,-2947.318015,-2947.303424,           C1,,,
o  9b-cptjohnphos-01-rxt,-2035.347369,-2034.266311,0.621454,-2034.67715,0.130658,0.120366,-2034.807808,-2034.797517,           C1,,,
o  9b-cptjohnphos-02-ts-rxt-c1,-2035.319696,-2034.235701,0.619753,-2034.651181,0.129895,0.1205,-2034.781076,-2034.771682,-118.1,           C1,,
o  9b-cptjohnphos-03-c1,-2035.338869,-2034.256144,0.620825,-2034.668806,0.129747,0.121426,-2034.798554,-2034.790232,           C1,,,
o  9b-cptjohnphos-04-ts-c1-c2,-2035.33042,-2034.250207,0.620445,-2034.661515,0.127553,0.119848,-2034.789068,-2034.781364,-143.93,           C1,,
o  9b-cptjohnphos-05-c2,-2035.392057,-2034.306201,0.622511,-2034.721017,0.129428,0.119905,-2034.850446,-2034.840922,           C1,,,
o  9b-cptjohnphos-06-c2-h2o,-2111.780491,-2110.611266,0.646816,-2111.081755,0.137743,0.126302,-2111.219497,-2111.208057,           C1,,,
o  9b-cptjohnphos-07-ts-c2-c3,-2111.767223,-2110.604388,0.647355,-2111.069523,0.132054,0.123046,-2111.201577,-2111.192569,-47.92,           C1,,
o  9b-cptjohnphos-08-c3-boh3,-2111.775072,-2110.615316,0.647532,-2111.07637,0.134294,0.124978,-2111.210663,-2111.201348,           C1,,,
o  9b-cptjohnphos-09-c3,-1859.455058,-1858.549624,0.596899,-1858.813236,0.121861,0.113169,-1858.935097,-1858.926405,           C1,,,
o  9b-cptjohnphos-10-ts-c3-c4,-1859.403486,-1858.504104,0.592218,-1858.766683,0.120443,0.112804,-1858.887126,-1858.879486,-711.98,           C1,,
o  9b-cptjohnphos-11-c4,-1859.430486,-1858.525656,0.59778,-1858.788072,0.120225,0.112669,-1858.908297,-1858.900741,           C1,,,
o  9b-cptjohnphos-12-ts-rxt-t1,-2035.331121,-2034.246352,0.62126,-2034.66175,0.128603,0.118923,-2034.790354,-2034.780673,-48.88,           C1,,
o  9b-cptjohnphos-13-t1,-2035.344905,-2034.264666,0.621175,-2034.674714,0.129432,0.120995,-2034.804146,-2034.795708,           C1,,,
o  9b-cptjohnphos-14-ts-t1-t2,-2035.326384,-2034.246912,0.6196,-2034.657827,0.131154,0.121066,-2034.788981,-2034.778893,-130.76,           C1,,
o  9b-cptjohnphos-15-t2,-2035.35551,-2034.275882,0.621199,-2034.684747,0.135347,0.122478,-2034.820094,-2034.807225,           C1,,,
o  9b-cptjohnphos-16-t2-h2o,-2111.736603,-2110.57929,0.645518,-2111.038623,0.139385,0.12784,-2111.178007,-2111.166463,           C1,,,
o  9b-cptjohnphos-17-ts-t2-t3,-2111.716039,-2110.560524,0.64492,-2111.019056,0.138703,0.127091,-2111.157759,-2111.146146,-155.86,           C1,,
o  9b-cptjohnphos-18-t3-boh3,-2111.746803,-2110.591339,0.647893,-2111.047225,0.138325,0.126744,-2111.185549,-2111.173969,           C1,,,
o  9b-cptjohnphos-19-t3,-1859.430244,-1858.524602,0.597064,-1858.787742,0.124258,0.114406,-1858.911999,-1858.902148,           C1,,,
o  9b-cptjohnphos-20-ts-t3-t4,-1859.396242,-1858.498955,0.591443,-1858.759764,0.123705,0.113637,-1858.883469,-1858.873401,-1191.71,           C1,,
o  9b-cptjohnphos-21-t4,-1859.437914,-1858.530429,0.596344,-1858.796051,0.123696,0.114528,-1858.919746,-1858.910578,           C1,,,
o  9b-cptjohnphos-39-t2-lig,-3230.043285,-3228.337294,1.04608,-3228.919139,0.196342,0.176437,-3229.115481,-3229.095576,           C1,,,
o  9b-cptjohnphos-40-ts-t2-p1,-3230.016031,-3228.307846,1.046491,-3228.892103,0.192094,0.17545,-3229.084197,-3229.067554,-89.61,           C1,,
o  9b-cptjohnphos-41-p1-boh3,-3230.07847,-3228.359276,1.049077,-3228.951891,0.19334,0.175257,-3229.145231,-3229.127148,           C1,,,
o  9b-cptjohnphos-42-p1,-2977.760944,-2976.296485,0.998525,-2976.691432,0.178827,0.162324,-2976.87026,-2976.853757,           C1,,,
o  9b-cptjohnphos-43-t3-lig,-3054.116236,-3052.580299,1.021549,-3053.020428,0.188451,0.168981,-3053.208878,-3053.189409,           C1,,,
o  9b-cptjohnphos-44-ts-t3-p1,-3054.098335,-3052.561218,1.021319,-3053.003058,0.184518,0.16814,-3053.187576,-3053.171199,-95.85,           C1,,
o  9b-cptjohnphos-45-p1-h2o,-3054.145078,-3052.5969,1.023305,-3053.047657,0.184907,0.168491,-3053.232564,-3053.216148,           C1,,,
o  9b-cptjohnphos-99-lig,-1194.662979,-1194.018498,0.423522,-1194.211685,0.084811,0.079717,-1194.296496,-1194.291402,           C1,,,
o  9c-etjohnphos-00-lpdoh2,-2481.784609,-2480.80855,0.651804,-2481.074741,0.145876,0.134743,-2481.220617,-2481.209484,           C1,,,
o  9c-etjohnphos-01-rxt,-1802.179008,-1801.257095,0.494167,-1801.641406,0.117641,0.108019,-1801.759047,-1801.749425,           C1,,,
o  9c-etjohnphos-02-ts-rxt-c1,-1802.155243,-1801.233062,0.492976,-1801.619342,0.114209,0.106988,-1801.73355,-1801.72633,-133.26,           C1,,
o  9c-etjohnphos-03-c1,-1802.18485,-1801.261421,0.494107,-1801.647417,0.114012,0.10778,-1801.761428,-1801.755197,           C1,,,
o  9c-etjohnphos-04-ts-c1-c2,-1802.166296,-1801.244876,0.492071,-1801.630634,0.116969,0.108383,-1801.747603,-1801.739018,-220.54,           C1,,
o  9c-etjohnphos-05-c2,-1802.229164,-1801.30556,0.495348,-1801.690405,0.118375,0.108358,-1801.808779,-1801.798763,           C1,,,
o  9c-etjohnphos-06-c2-h2o,-1878.616384,-1877.613439,0.520508,-1878.049967,0.122663,0.112446,-1878.17263,-1878.162413,           C1,,,
o  9c-etjohnphos-07-ts-c2-c3,-1878.60319,-1877.599935,0.51996,-1878.038302,0.1188,0.110672,-1878.157102,-1878.148974,-46.33,           C1,,
o  9c-etjohnphos-08-c3-boh3,-1878.618367,-1877.611308,0.519153,-1878.053042,0.124293,0.112957,-1878.177335,-1878.165999,           C1,,,
o  9c-etjohnphos-09-c3,-1626.295754,-1625.548178,0.469498,-1625.786633,0.109377,0.10071,-1625.89601,-1625.887343,           C1,,,
o  9c-etjohnphos-10-ts-c3-c4,-1626.237378,-1625.49794,0.464822,-1625.733272,0.107224,0.100476,-1625.840496,-1625.833748,-966.85,           C1,,
o  9c-etjohnphos-11-c4,-1626.275966,-1625.527437,0.470481,-1625.766352,0.105705,0.099789,-1625.872057,-1625.866141,           C1,,,
o  9c-etjohnphos-12-ts-rxt-t1,-1802.163251,-1801.240628,0.493767,-1801.626975,0.113543,0.106236,-1801.740518,-1801.733211,-54.25,           C1,,
o  9c-etjohnphos-13-t1,-1802.181588,-1801.255647,0.49327,-1801.644309,0.118937,0.108996,-1801.763247,-1801.753305,           C1,,,
o  9c-etjohnphos-14-ts-t1-t2,-1802.158129,-1801.240771,0.492706,-1801.622166,0.115734,0.108071,-1801.7379,-1801.730237,-248.88,           C1,,
o  9c-etjohnphos-15-t2,-1802.188779,-1801.269383,0.493949,-1801.650869,0.119517,0.10978,-1801.770385,-1801.760649,           C1,,,
o  9c-etjohnphos-16-t2-h2o,-1878.575247,-1877.57936,0.518532,-1878.01001,0.124905,0.114938,-1878.134915,-1878.124949,           C1,,,
o  9c-etjohnphos-17-ts-t2-t3,-1878.550219,-1877.554632,0.517521,-1877.985876,0.125161,0.115404,-1878.111036,-1878.101279,-166.53,           C1,,
o  9c-etjohnphos-18-t3-boh3,-1878.57715,-1877.582326,0.519587,-1878.011202,0.124178,0.114474,-1878.135381,-1878.125677,           C1,,,
o  9c-etjohnphos-19-t3,-1626.263789,-1625.517375,0.469404,-1625.754124,0.111406,0.102255,-1625.86553,-1625.85638,           C1,,,
o  9c-etjohnphos-20-ts-t3-t4,-1626.228411,-1625.489907,0.464178,-1625.724531,0.110787,0.101269,-1625.835318,-1625.825799,-1171.15,           C1,,
o  9c-etjohnphos-21-t4,-1626.271008,-1625.520877,0.469703,-1625.761558,0.109233,0.101132,-1625.870791,-1625.86269,           C1,,,
o  9c-etjohnphos-39-t2-lig,-2763.707824,-2762.321576,0.791692,-2762.849335,0.166953,0.150311,-2763.016288,-2762.999646,           C1,,,
o  9c-etjohnphos-40-ts-t2-p1,-2763.694847,-2762.307577,0.791725,-2762.836824,0.164484,0.149712,-2763.001308,-2762.986535,-109.64,           C1,,
o  9c-etjohnphos-41-p1-boh3,-2763.779605,-2762.380818,0.795531,-2762.918253,0.162874,0.148486,-2763.081127,-2763.066739,           C1,,,
o  9c-etjohnphos-42-p1,-2511.458033,-2510.311616,0.744863,-2510.653693,0.148567,0.136354,-2510.802259,-2510.790047,           C1,,,
